word_count,lexical_diversity,ne_density,readability,is_fake
117,0.6581196581196581,0.017094017094017096,77.85788461538463,0
76,0.7105263157894737,0.0,82.3175263157895,0
59,0.6610169491525424,0.0,70.78402542372883,0
53,0.9056603773584906,0.05660377358490566,59.608993710691834,1
25,0.92,0.0,86.70466666666667,1
64,0.75,0.0,59.603541666666686,0
69,0.7391304347826086,0.014492753623188406,92.17119565217394,1
82,0.7317073170731707,0.036585365853658534,84.55231707317076,0
58,0.8620689655172413,0.0,79.80370689655173,1
24,0.9166666666666666,0.041666666666666664,78.58800000000004,1
50,0.76,0.02,84.16750000000002,0
160,0.61875,0.025,79.02875,1
42,0.8571428571428571,0.0,63.71071428571429,0
20,0.95,0.0,86.70500000000001,1
45,0.7333333333333333,0.0,103.68936363636367,0
112,0.7142857142857143,0.008928571428571428,90.47235714285716,0
20,0.9,0.0,86.70500000000001,0
45,0.9111111111111111,0.022222222222222223,73.17000000000003,1
22,0.8636363636363636,0.0,84.15181818181821,1
39,0.8717948717948718,0.02564102564102564,81.12626315789477,0
210,0.680952380952381,0.014285714285714285,84.71962184873951,0
38,0.8947368421052632,0.05263157894736842,58.173070175438625,0
27,0.8888888888888888,0.037037037037037035,44.69666666666669,0
26,0.8076923076923077,0.07692307692307693,80.89987179487183,1
67,0.8507462686567164,0.029850746268656716,72.01608955223882,0
20,0.9,0.15,46.94500000000005,0
31,0.8064516129032258,0.0,79.21217741935487,1
11,1.0,0.0,85.88886363636365,0
38,0.8421052631578947,0.0,78.20991228070177,0
43,0.7906976744186046,0.0,86.04480620155041,0
19,0.8421052631578947,0.05263157894736842,89.09087719298246,1
61,0.7213114754098361,0.0,63.762807377049214,1
83,0.8192771084337349,0.012048192771084338,71.2218699186992,0
47,0.851063829787234,0.0,54.730000000000004,1
12,1.0,0.08333333333333333,59.745000000000005,0
6,1.0,0.0,73.84500000000001,0
6,1.0,0.0,87.94500000000002,0
6,1.0,0.0,102.045,0
53,0.8679245283018868,0.09433962264150944,71.57033962264155,0
53,0.8679245283018868,0.09433962264150944,71.57033962264155,0
11,1.0,0.0,57.23363636363638,0
79,0.7721518987341772,0.0379746835443038,86.12545886075954,0
31,0.9354838709677419,0.03225806451612903,86.70500000000001,0
24,0.9166666666666666,0.0,89.44,0
19,0.9473684210526315,0.0,76.2342105263158,0
23,0.9565217391304348,0.08695652173913043,92.17119565217394,0
55,0.7636363636363637,0.0,92.99833333333335,0
119,0.8403361344537815,0.04201680672268908,69.00267973856211,0
79,0.7974683544303798,0.0379746835443038,76.48748417721521,0
10,1.0,0.1,95.165,0
91,0.7252747252747253,0.01098901098901099,80.81006410256411,0
36,0.8611111111111112,0.0,98.305,1
39,0.9230769230769231,0.0,91.59634615384618,0
42,0.8333333333333334,0.0,93.89666666666668,0
41,0.7804878048780488,0.024390243902439025,74.68978658536587,0
59,0.7627118644067796,0.01694915254237288,94.48511864406781,0
14,0.9285714285714286,0.07142857142857142,109.08714285714288,0
10,1.0,0.0,95.165,0
22,0.8181818181818182,0.045454545454545456,80.30636363636367,0
15,1.0,0.0,92.06250000000001,0
11,1.0,0.09090909090909091,87.99727272727276,0
80,0.825,0.075,60.529740259740294,0
21,0.9047619047619048,0.047619047619047616,64.66285714285716,1
74,0.8108108108108109,0.013513513513513514,86.63462162162165,0
1,1.0,0.0,121.22000000000003,0
74,0.7567567567567568,0.013513513513513514,55.03727739726028,0
12,0.9166666666666666,0.0,66.79500000000002,0
15,1.0,0.0,73.17000000000003,0
43,0.8837209302325582,0.023255813953488372,72.2727131782946,1
20,0.95,0.05,87.55000000000003,0
11,1.0,0.0,95.68818181818183,0
153,0.6601307189542484,0.006535947712418301,74.06176470588237,0
42,0.8809523809523809,0.0,101.50607142857145,0
32,0.84375,0.0625,79.74625000000002,0
12,0.8333333333333334,0.0,102.045,0
71,0.8169014084507042,0.014084507042253521,81.62698356807515,1
43,0.9069767441860465,0.0,101.78434108527135,0
25,0.92,0.0,96.85666666666667,0
38,0.9473684210526315,0.05263157894736842,62.13481081081082,1
66,0.803030303030303,0.030303030303030304,76.00568181818184,0
48,0.7708333333333334,0.0,80.25000000000004,1
60,0.8166666666666667,0.016666666666666666,68.94000000000003,0
130,0.7461538461538462,0.046153846153846156,81.25884615384618,0
67,0.6865671641791045,0.0,83.76807835820897,1
147,0.6462585034013606,0.02040816326530612,78.74437847866422,1
74,0.8513513513513513,0.04054054054054054,80.91840540540544,0
130,0.6923076923076923,0.007692307692307693,89.35235042735046,1
53,0.8490566037735849,0.018867924528301886,76.11727941176473,1
110,0.6272727272727273,0.01818181818181818,79.68819380733947,0
73,0.7397260273972602,0.0273972602739726,88.64549657534246,1
130,0.7153846153846154,0.007692307692307693,83.558006993007,0
27,0.8888888888888888,0.037037037037037035,70.93250000000003,0
64,0.71875,0.0,76.70589285714286,0
27,0.8888888888888888,0.037037037037037035,91.16666666666669,0
24,0.9166666666666666,0.0,95.955,0
31,0.9032258064516129,0.0,84.6702419354839,1
73,0.7945205479452054,0.0136986301369863,83.83630136986302,0
61,0.7868852459016393,0.03278688524590164,85.95297131147542,1
117,0.6752136752136753,0.0,82.9194230769231,0
30,0.8666666666666667,0.03333333333333333,77.68500000000002,1
32,0.875,0.0,79.74625000000002,0
105,0.7238095238095238,0.02857142857142857,77.19857142857144,1
82,0.7560975609756098,0.036585365853658534,76.38040650406506,1
88,0.7386363636363636,0.011363636363636364,80.28991379310345,0
80,0.7375,0.0,92.65750000000003,0
70,0.7428571428571429,0.0,70.55928571428572,0
36,0.9166666666666666,0.027777777777777776,84.90000000000003,0
143,0.6223776223776224,0.013986013986013986,89.54274281274282,1
52,0.8461538461538461,0.0,86.26307692307695,0
14,1.0,0.07142857142857142,83.85357142857143,1
105,0.7047619047619048,0.0,76.71915384615386,1
26,0.8846153846153846,0.0,83.0092307692308,0
10,1.0,0.0,66.40000000000003,1
42,0.7142857142857143,0.023809523809523808,87.88214285714287,0
30,0.9666666666666667,0.03333333333333333,73.17000000000003,1
101,0.7128712871287128,0.0,79.65522222222224,0
48,0.7916666666666666,0.020833333333333332,62.62500000000003,1
48,0.8125,0.0,59.415000000000006,1
24,1.0,0.041666666666666664,85.38,0
18,0.9444444444444444,0.0,61.400000000000034,0
23,0.8695652173913043,0.043478260869565216,73.99246376811597,0
23,0.9565217391304348,0.0,73.77989130434786,0
38,0.8421052631578947,0.0,79.19776315789476,1
7,1.0,0.0,78.87285714285717,0
47,0.8936170212765957,0.0,76.10875,1
62,0.8225806451612904,0.0,83.22564516129033,0
30,0.8666666666666667,0.0,92.91000000000001,0
207,0.5942028985507246,0.05314009661835749,68.76103260869569,0
34,0.9117647058823529,0.029411764705882353,72.63294117647061,0
32,0.84375,0.0,100.5225,0
41,0.975609756097561,0.024390243902439025,66.40166666666669,1
11,1.0,0.0,72.61545454545457,1
87,0.8390804597701149,0.034482758620689655,74.24015503875972,0
57,0.7894736842105263,0.017543859649122806,85.50809210526317,1
39,0.8717948717948718,0.05128205128205128,61.3169230769231,0
24,0.9166666666666666,0.0,85.91500000000002,0
90,0.7,0.0,78.85625000000003,1
40,0.9,0.075,80.36000000000001,1
114,0.6842105263157895,0.0,70.29736842105264,1
87,0.7931034482758621,0.034482758620689655,69.04150862068968,1
45,0.8,0.022222222222222223,69.41000000000003,1
134,0.7089552238805971,0.014925373134328358,59.16069651741296,1
52,0.9615384615384616,0.019230769230769232,43.78346153846158,0
58,0.9310344827586207,0.0,92.95755172413794,0
37,0.8378378378378378,0.0,73.7331756756757,0
139,0.7050359712230215,0.007194244604316547,75.90877697841728,1
103,0.7475728155339806,0.009708737864077669,70.52318181818184,0
51,0.7450980392156863,0.0,77.77610294117649,0
25,0.92,0.04,92.62750000000001,0
52,0.7884615384615384,0.0,68.84935897435899,0
81,0.8271604938271605,0.0,74.52569444444444,1
17,0.9411764705882353,0.0,86.62450980392158,0
58,0.8275862068965517,0.0,70.52201149425288,0
60,0.75,0.016666666666666666,80.22000000000003,0
8,1.0,0.0,92.965,0
45,0.8444444444444444,0.0,62.34000000000003,1
22,0.9545454545454546,0.0,95.56439393939395,1
108,0.7407407407407407,0.018518518518518517,70.88833333333334,0
26,0.9615384615384616,0.038461538461538464,86.70466666666667,0
63,0.7777777777777778,0.031746031746031744,67.44285714285715,1
34,0.8529411764705882,0.0,58.4787254901961,1
252,0.6349206349206349,0.03571428571428571,68.81322500000002,0
114,0.6842105263157895,0.017543859649122806,71.7767105263158,1
197,0.6903553299492385,0.04060913705583756,69.73201923076924,0
52,0.8269230769230769,0.0,63.486153846153854,1
16,0.9375,0.0,37.25750000000002,1
47,0.851063829787234,0.02127659574468085,70.33333333333334,1
35,0.8857142857142857,0.0,98.85089285714287,1
73,0.8356164383561644,0.0,87.86665525114158,1
52,0.8269230769230769,0.0,67.75207692307694,1
11,1.0,0.0,78.19795454545455,1
14,1.0,0.0,71.76785714285715,1
68,0.7058823529411765,0.0,89.20652941176473,1
18,0.8333333333333334,0.0,33.690000000000026,0
69,0.7681159420289855,0.0,79.91032608695654,1
56,0.75,0.0,68.56700000000002,1
43,0.9069767441860465,0.0,88.01224806201553,1
47,0.851063829787234,0.0,78.28416666666669,1
53,0.8301886792452831,0.0,75.57125786163523,1
31,0.9032258064516129,0.03225806451612903,81.727311827957,1
60,0.7833333333333333,0.05,78.24500000000002,1
35,0.8857142857142857,0.05714285714285714,91.5994642857143,0
100,0.8,0.01,59.63433333333336,1
31,0.9032258064516129,0.0,73.75411290322583,0
32,0.84375,0.03125,42.16750000000002,1
67,0.7611940298507462,0.04477611940298507,63.5650932835821,1
53,0.8301886792452831,0.0,90.92199685534592,1
101,0.7623762376237624,0.0297029702970297,67.2894183168317,0
13,1.0,0.0,115.63750000000002,0
1,1.0,0.0,-47.97999999999996,0
9,1.0,0.0,94.30000000000001,0
14,1.0,0.0,87.28404761904761,0
12,1.0,0.0,53.655,1
6,1.0,0.0,116.14500000000001,0
2,1.0,0.0,-48.994999999999976,0
45,0.8666666666666667,0.0,76.97625000000004,0
107,0.8598130841121495,0.04672897196261682,74.36546121593292,1
45,0.8888888888888888,0.044444444444444446,88.66000000000001,0
2,1.0,0.0,120.20500000000001,0
111,0.7477477477477478,0.0,79.83047297297298,0
93,0.7096774193548387,0.021505376344086023,75.57346774193552,1
86,0.7325581395348837,0.011627906976744186,81.12620155038763,0
58,0.8275862068965517,0.0,80.27672413793105,1
49,0.8979591836734694,0.02040816326530612,82.8682823129252,0
7,1.0,0.14285714285714285,90.95857142857145,0
45,0.7111111111111111,0.0,60.460000000000036,0
7,1.0,0.0,54.70142857142861,1
75,0.7866666666666666,0.013333333333333334,79.93800000000002,0
71,0.7323943661971831,0.014084507042253521,84.53436619718313,0
40,0.875,0.025,76.55500000000004,0
73,0.7808219178082192,0.0684931506849315,92.35024657534248,0
22,0.8636363636363636,0.0,76.46090909090911,0
37,0.8108108108108109,0.02702702702702703,66.27342342342342,1
46,0.7391304347826086,0.043478260869565216,70.10163043478265,1
66,0.8484848484848485,0.015151515151515152,81.91881818181821,1
59,0.847457627118644,0.03389830508474576,74.97281073446331,0
46,0.7608695652173914,0.043478260869565216,82.33782608695654,0
3,1.0,0.0,34.59000000000003,0
56,0.8392857142857143,0.0,73.09914285714288,0
50,0.76,0.04,71.48000000000002,0
62,0.8225806451612904,0.016129032258064516,74.17158064516131,1
41,0.7804878048780488,0.0,89.79260162601628,0
57,0.8596491228070176,0.0,71.0346052631579,0
4,1.0,0.0,75.87500000000001,0
20,0.95,0.05,61.32500000000002,0
48,0.8541666666666666,0.0,76.56750000000001,1
41,0.8780487804878049,0.0,71.2218699186992,0
49,0.8163265306122449,0.061224489795918366,57.31380952380957,1
127,0.6456692913385826,0.007874015748031496,74.0389881889764,0
64,0.859375,0.015625,79.68333333333337,0
27,0.9259259259259259,0.0,87.18375000000003,1
14,1.0,0.0,74.805,0
14,1.0,0.0,71.76785714285715,0
54,0.8518518518518519,0.0,77.19916666666668,1
69,0.7246376811594203,0.0,89.71902173913047,1
27,0.9259259259259259,0.0,75.50000000000003,1
6,0.8333333333333334,0.0,45.64500000000001,0
85,0.788235294117647,0.0,66.16352941176473,1
52,0.8076923076923077,0.0,78.61089743589746,1
34,0.8529411764705882,0.0,85.8493137254902,0
47,0.723404255319149,0.02127659574468085,63.50875000000002,0
100,0.75,0.01,73.73322222222225,0
57,0.7192982456140351,0.0,64.72914473684212,0
5,1.0,0.0,117.16000000000003,0
36,0.9444444444444444,0.0,88.905,0
39,0.8205128205128205,0.02564102564102564,97.15413461538462,0
70,0.7142857142857143,0.0,69.30190476190477,0
2,1.0,0.0,77.90500000000002,0
21,0.9523809523809523,0.0,78.87285714285717,0
33,0.8181818181818182,0.06060606060606061,90.78852272727275,0
72,0.7916666666666666,0.041666666666666664,82.94399999999999,0
28,0.9642857142857143,0.0,80.83214285714287,0
34,0.8823529411764706,0.029411764705882353,87.5623529411765,0
131,0.6870229007633588,0.030534351145038167,63.6372757633588,0
43,0.8372093023255814,0.023255813953488372,93.83158139534883,0
6,1.0,0.0,73.84500000000001,0
69,0.7681159420289855,0.0,59.361032608695695,1
56,0.9107142857142857,0.017857142857142856,89.71700000000001,1
68,0.8676470588235294,0.014705882352941176,89.58166666666668,0
42,0.9285714285714286,0.0,93.4489285714286,1
36,0.9166666666666666,0.027777777777777776,87.25000000000003,0
5,1.0,0.0,83.32000000000004,0
46,0.8695652173913043,0.06521739130434782,88.98830434782612,0
75,0.76,0.0,71.98963963963963,1
18,1.0,0.0,90.05058823529413,0
62,0.8387096774193549,0.0,76.48314516129035,1
20,0.9,0.05,80.18561403508772,0
24,0.9166666666666666,0.0,99.48,1
79,0.7341772151898734,0.0379746835443038,85.05457278481016,1
14,1.0,0.0,83.09903846153848,1
46,0.7608695652173914,0.0,97.68858695652177,0
84,0.7738095238095238,0.011904761904761904,83.37750000000003,1
30,0.9333333333333333,0.0,66.6825,1
33,0.9393939393939394,0.0,85.4336363636364,1
78,0.8461538461538461,0.0,86.26307692307695,0
50,0.8,0.02,52.87300000000002,0
220,0.6454545454545455,0.01818181818181818,76.21716783216785,0
19,0.9473684210526315,0.05263157894736842,97.9961403508772,0
129,0.7906976744186046,0.007751937984496124,77.01231104651166,0
31,0.967741935483871,0.0,76.48314516129035,1
54,0.8333333333333334,0.018518518518518517,63.78614779874215,1
26,0.9230769230769231,0.0,88.81925000000001,1
23,1.0,0.0,74.3525,0
60,0.8833333333333333,0.0,76.8864655172414,1
52,0.8269230769230769,0.0,73.73012820512822,0
78,0.7692307692307693,0.01282051282051282,88.43230769230772,1
7,1.0,0.0,94.51107142857143,0
24,1.0,0.0,85.91500000000002,0
47,0.8085106382978723,0.0425531914893617,79.33333333333336,1
20,1.0,0.05,86.70500000000001,1
52,0.7307692307692307,0.019230769230769232,61.67961538461542,0
15,1.0,0.0,75.14250000000001,1
31,0.967741935483871,0.0,76.26924731182795,1
13,0.9230769230769231,0.0,96.02461538461542,0
61,0.8688524590163934,0.03278688524590164,73.47100409836068,1
49,0.8775510204081632,0.02040816326530612,76.99716836734696,1
68,0.7205882352941176,0.014705882352941176,71.85774509803925,1
64,0.78125,0.015625,86.10589285714286,1
33,0.8787878787878788,0.0,82.87000000000003,1
62,0.8064516129032258,0.0,71.02508064516131,1
26,0.9230769230769231,0.0,64.63064102564107,1
17,1.0,0.0,56.76568627450982,1
151,0.7019867549668874,0.07947019867549669,79.45551986754967,0
57,0.8771929824561403,0.07017543859649122,88.40084210526318,1
39,0.7948717948717948,0.0,84.13875000000002,0
46,0.8913043478260869,0.0,47.39434782608697,1
17,1.0,0.0,78.77220588235295,0
22,0.9090909090909091,0.0,101.27068181818181,0
86,0.6744186046511628,0.023255813953488372,23.472500000000025,0
38,0.8157894736842105,0.0,45.06578947368425,0
101,0.7821782178217822,0.06930693069306931,76.75329826732674,1
45,0.8666666666666667,0.044444444444444446,86.37625000000001,1
14,0.9285714285714286,0.0,60.74428571428575,0
80,0.725,0.0375,67.92500000000001,0
82,0.8048780487804879,0.0,65.03162601626018,0
22,0.9090909090909091,0.0,87.99727272727276,0
29,0.8275862068965517,0.034482758620689655,98.76577586206898,0
33,0.9696969696969697,0.0,75.40670454545456,0
85,0.6823529411764706,0.03529411764705882,89.55415441176471,0
127,0.6850393700787402,0.03937007874015748,84.69725590551182,1
45,0.8222222222222222,0.022222222222222223,82.4775,1
37,0.972972972972973,0.0,83.12192567567571,0
49,0.8979591836734694,0.0,83.90329081632655,0
26,0.9615384615384616,0.0,90.66141025641029,0
46,0.8478260869565217,0.06521739130434782,74.66196969696972,1
209,0.6555023923444976,0.019138755980861243,71.90133333333335,1
144,0.7222222222222222,0.034722222222222224,76.81311619718313,0
15,1.0,0.0,97.7025,0
42,0.7619047619047619,0.07142857142857142,75.79642857142858,1
61,0.8688524590163934,0.0,84.2654098360656,0
23,0.9130434782608695,0.0,103.4185507246377,0
38,0.868421052631579,0.0,88.10302631578948,0
2,1.0,0.0,120.20500000000001,0
65,0.7692307692307693,0.015384615384615385,85.27457142857145,0
1,1.0,0.0,121.22000000000003,0
41,0.926829268292683,0.024390243902439025,82.85676829268294,0
5,1.0,0.0,117.16000000000003,0
27,0.9259259259259259,0.0,83.46583333333336,0
44,0.8636363636363636,0.022727272727272728,86.07454545454549,0
6,1.0,0.0,116.14500000000001,0
37,0.8108108108108109,0.02702702702702703,83.09761363636366,0
25,0.88,0.04,85.43525000000001,0
12,1.0,0.0,59.745000000000005,1
102,0.6568627450980392,0.0392156862745098,88.39176470588238,0
57,0.7543859649122807,0.03508771929824561,64.36052631578949,1
24,0.9166666666666666,0.08333333333333333,82.39000000000001,0
53,0.7547169811320755,0.0,48.46911556603774,0
47,0.7659574468085106,0.0,92.6841666666667,0
43,0.7906976744186046,0.0,80.73808139534886,1
19,0.8947368421052632,0.05263157894736842,66.82771929824563,0
111,0.6846846846846847,0.009009009009009009,84.52484797297299,1
46,0.782608695652174,0.0,88.49293478260873,0
19,1.0,0.0,89.865,1
40,0.85,0.025,72.32500000000003,1
57,0.8245614035087719,0.0,74.75000000000003,1
148,0.6891891891891891,0.02027027027027027,69.33581081081081,1
53,0.8679245283018868,0.0,64.09191037735852,0
29,0.9655172413793104,0.034482758620689655,54.5364285714286,0
26,0.8846153846153846,0.0,77.64602564102567,1
28,0.8928571428571429,0.03571428571428571,103.04428571428575,0
41,0.8292682926829268,0.024390243902439025,68.49954268292684,1
60,0.7333333333333333,0.016666666666666666,78.24500000000002,0
11,0.9090909090909091,0.0,80.30636363636367,1
67,0.835820895522388,0.014925373134328358,65.47412935323385,1
61,0.7868852459016393,0.03278688524590164,80.72740983606559,1
23,1.0,0.0,49.54272727272729,0
47,0.8936170212765957,0.0,92.30875,1
30,0.9,0.0,59.07000000000002,0
14,1.0,0.14285714285714285,84.9157142857143,0
15,0.9333333333333333,0.0,56.25000000000003,1
27,0.8888888888888888,0.0,72.89666666666668,0
29,0.896551724137931,0.0,97.83712643678163,1
108,0.7037037037037037,0.0,70.28166666666667,1
138,0.6884057971014492,0.007246376811594203,79.54239130434784,1
92,0.7065217391304348,0.0,78.73073913043481,1
79,0.759493670886076,0.012658227848101266,75.67336497890295,1
72,0.8055555555555556,0.0,87.64399999999999,1
41,0.8536585365853658,0.0,71.2218699186992,1
26,0.9230769230769231,0.0,54.869102564102604,0
19,0.9473684210526315,0.0,59.16092105263158,0
224,0.48660714285714285,0.013392857142857142,91.60539285714287,0
60,0.8333333333333334,0.016666666666666666,82.47500000000001,0
49,0.8163265306122449,0.061224489795918366,25.88847826086959,0
43,0.8604651162790697,0.023255813953488372,82.10992248062018,0
5,1.0,0.0,33.57500000000002,1
75,0.72,0.0,78.38775000000003,1
13,0.9230769230769231,0.0,44.05288461538464,0
14,0.8571428571428571,0.07142857142857142,54.70142857142861,0
122,0.639344262295082,0.00819672131147541,80.96795081967214,1
22,0.9090909090909091,0.0,76.33712121212123,1
45,0.8444444444444444,0.044444444444444446,76.97625000000004,0
100,0.82,0.04,69.78500000000001,1
41,0.7560975609756098,0.0,77.41211382113822,1
139,0.6906474820143885,0.02158273381294964,67.28152173913045,1
60,0.7666666666666667,0.016666666666666666,87.27000000000001,0
74,0.7972972972972973,0.013513513513513514,83.42207207207208,1
143,0.6643356643356644,0.006993006993006993,85.83098951048953,1
132,0.75,0.022727272727272728,74.8688181818182,1
92,0.782608695652174,0.021739130434782608,71.37421739130438,1
68,0.8529411764705882,0.014705882352941176,53.97117647058826,0
24,0.9583333333333334,0.0,66.79500000000002,0
193,0.5906735751295337,0.02072538860103627,85.50486701208982,1
104,0.7884615384615384,0.009615384615384616,77.96764957264959,0
2,1.0,0.0,-6.694999999999993,1
162,0.6790123456790124,0.018518518518518517,72.85211162255466,0
471,0.5711252653927813,0.006369426751592357,78.4008389205498,1
50,0.8,0.0,66.40100000000001,1
160,0.73125,0.0125,74.8616666666667,1
44,0.7954545454545454,0.022727272727272728,91.84272727272729,1
36,0.8611111111111112,0.0,84.37700000000002,0
84,0.8333333333333334,0.023809523809523808,73.79785714285715,0
41,0.8536585365853658,0.0,95.32393292682929,0
75,0.7333333333333333,0.02666666666666667,79.09150000000001,1
66,0.8484848484848485,0.045454545454545456,61.90568181818185,1
72,0.8194444444444444,0.013888888888888888,75.98000000000002,0
2,1.0,0.0,120.20500000000001,0
75,0.8,0.02666666666666667,83.60350000000001,1
30,0.9,0.0,71.025,1
25,0.92,0.0,79.93600000000004,1
94,0.7446808510638298,0.0,70.805,0
9,1.0,0.0,66.10000000000002,0
191,0.7015706806282722,0.04712041884816754,61.64651118514995,0
15,1.0,0.0,58.2225,1
38,0.9473684210526315,0.02631578947368421,81.42407894736841,1
28,0.8571428571428571,0.0,67.4402380952381,0
123,0.7560975609756098,0.008130081300813009,80.10554878048782,0
55,0.8,0.03636363636363636,84.92090909090912,1
39,0.8974358974358975,0.02564102564102564,76.97144736842105,0
23,0.9130434782608695,0.0,77.45815217391308,0
49,0.8571428571428571,0.0,63.18492346938777,0
41,0.9024390243902439,0.024390243902439025,68.23951219512199,0
83,0.7710843373493976,0.024096385542168676,87.03901204819279,0
30,0.8666666666666667,0.0,61.890000000000015,0
25,0.92,0.0,66.40400000000001,0
58,0.8275862068965517,0.034482758620689655,28.358103448275884,0
29,0.896551724137931,0.0,59.91298850574714,0
59,0.864406779661017,0.06779661016949153,85.75527542372883,1
15,1.0,0.06666666666666667,86.42250000000001,0
40,0.85,0.0,64.28666666666669,0
27,0.8518518518518519,0.0,52.13250000000002,0
208,0.6875,0.052884615384615384,77.69260180995478,0
103,0.7961165048543689,0.009708737864077669,65.14500000000002,0
31,0.8387096774193549,0.03225806451612903,78.99827956989247,0
53,0.6792452830188679,0.03773584905660377,58.99746855345913,0
111,0.7567567567567568,0.009009009009009009,75.40894348894349,1
34,0.8529411764705882,0.058823529411764705,87.96241176470592,1
147,0.6258503401360545,0.02040816326530612,71.93131377551023,1
47,0.8085106382978723,0.0,88.33333333333334,0
17,1.0,0.0,101.55392156862746,0
74,0.8648648648648649,0.013513513513513514,83.20489189189192,0
82,0.7317073170731707,0.0,83.52060975609758,0
11,1.0,0.0,95.68818181818183,0
37,0.8918918918918919,0.02702702702702703,70.8463963963964,0
53,0.8679245283018868,0.03773584905660377,62.846691176470614,1
107,0.6355140186915887,0.028037383177570093,69.91731892523366,0
82,0.7195121951219512,0.036585365853658534,65.35241463414637,0
61,0.8852459016393442,0.01639344262295082,81.10500000000003,0
73,0.7945205479452054,0.0,68.94412671232877,0
50,0.86,0.02,89.24350000000001,0
68,0.8382352941176471,0.014705882352941176,73.40813725490199,0
3,1.0,0.0,62.79000000000002,0
51,0.8627450980392157,0.0196078431372549,77.77610294117649,0
64,0.640625,0.03125,94.22395833333336,0
58,0.8275862068965517,0.034482758620689655,79.80370689655173,0
52,0.8653846153846154,0.019230769230769232,62.34166666666668,0
31,0.967741935483871,0.0,79.21217741935487,0
19,0.9473684210526315,0.0,90.32934210526317,0
13,0.7692307692307693,0.0,78.79051282051283,1
106,0.7924528301886793,0.018867924528301886,70.47681603773589,1
29,0.9655172413793104,0.06896551724137931,81.26232758620691,0
128,0.7734375,0.0390625,82.74875000000002,0
95,0.7157894736842105,0.031578947368421054,73.56263157894739,1
67,0.7313432835820896,0.0,89.69370149253733,0
102,0.7352941176470589,0.0,71.80352941176473,0
